InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C570867,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-12,2011-12-10 16:17:00,1.45,12607.0,USA
C570867,21668,RED STRIPE CERAMIC DRAWER KNOB,-12,2011-12-10 16:17:00,1.45,12607.0,USA
C570867,21577,SAVE THE PLANET COTTON TOTE BAG,-6,2011-12-10 16:17:00,2.25,12607.0,USA
C570867,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,2011-12-10 16:17:00,8.25,12607.0,USA
C570867,21499,BLUE POLKADOT WRAP,-25,2011-12-10 16:17:00,0.42,12607.0,USA
C570867,21498,RED RETROSPOT WRAP,-25,2011-12-10 16:17:00,0.42,12607.0,USA
C570867,21232,STRAWBERRY CERAMIC TRINKET BOX,-12,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,21231,SWEETHEART CERAMIC TRINKET BOX,-12,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-12-10 16:17:00,0.55,12607.0,USA
C570867,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2011-12-10 16:17:00,1.45,12607.0,USA
C570867,21124,SET/10 BLUE POLKADOT PARTY CANDLES,-24,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,21123,SET/10 IVORY POLKADOT PARTY CANDLES,-24,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,21122,SET/10 PINK POLKADOT PARTY CANDLES,-24,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,21059,PARTY INVITES DINOSAURS,-12,2011-12-10 16:17:00,0.85,12607.0,USA
C570867,20750,RED RETROSPOT MINI CASES,-2,2011-12-10 16:17:00,7.95,12607.0,USA
C570867,16161P,WRAP ENGLISH ROSE,-25,2011-12-10 16:17:00,0.42,12607.0,USA
C570867,84991,60 TEATIME FAIRY CAKE CASES,-24,2011-12-10 16:17:00,0.55,12607.0,USA
C570867,84987,SET OF 36 TEATIME PAPER DOILIES,-12,2011-12-10 16:17:00,1.45,12607.0,USA
C570867,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,-4,2011-12-10 16:17:00,3.75,12607.0,USA
C570867,48185,DOORMAT FAIRY CAKE,-2,2011-12-10 16:17:00,8.25,12607.0,USA
C570867,47590B,PINK HAPPY BIRTHDAY BUNTING,-3,2011-12-10 16:17:00,5.45,12607.0,USA
C570867,47590A,BLUE HAPPY BIRTHDAY BUNTING,-3,2011-12-10 16:17:00,5.45,12607.0,USA
C570867,47559B,TEA TIME OVEN GLOVE,-10,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-12-10 16:17:00,3.75,12607.0,USA
C570867,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-12,2011-12-10 16:17:00,1.49,12607.0,USA
C570867,23518,EMBROIDERED RIBBON REEL RACHEL,-6,2011-12-10 16:17:00,2.89,12607.0,USA
C570867,23514,EMBROIDERED RIBBON REEL SALLY,-6,2011-12-10 16:17:00,2.08,12607.0,USA
C570867,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,-10,2011-12-10 16:17:00,0.79,12607.0,USA
C570867,23372,SET 36 COLOUR PENCILS DOLLY GIRL,-16,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,23367,SET 12 COLOUR PENCILS SPACEBOY,-16,2011-12-10 16:17:00,0.65,12607.0,USA
C570867,23354,6 GIFT TAGS 50'S CHRISTMAS,-12,2011-12-10 16:17:00,0.83,12607.0,USA
C570867,23353,6 GIFT TAGS VINTAGE CHRISTMAS,-12,2011-12-10 16:17:00,0.83,12607.0,USA
C570867,23351,ROLL WRAP 50'S CHRISTMAS,-12,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,23349,ROLL WRAP VINTAGE CHRISTMAS,-12,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,23311,VINTAGE CHRISTMAS STOCKING,-6,2011-12-10 16:17:00,2.55,12607.0,USA
C570867,23309,SET OF 60 I LOVE LONDON CAKE CASES,-24,2011-12-10 16:17:00,0.55,12607.0,USA
C570867,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-12-10 16:17:00,0.83,12607.0,USA
C570867,23292,SPACEBOY CHILDRENS CUP,-8,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,23291,DOLLY GIRL CHILDRENS CUP,-8,2011-12-10 16:17:00,1.25,12607.0,USA
C570867,23513,EMBROIDERED RIBBON REEL SUSIE,-6,2011-12-10 16:17:00,2.08,12607.0,USA
C570867,21058,PARTY INVITES WOODLAND,-12,2011-12-10 16:17:00,0.85,12607.0,USA
570873,23322,mouldy,-40,2011-12-10 16:41:00,0.0,,United Kingdom
570874,23020,smashed,-4,2011-12-10 16:42:00,0.0,,United Kingdom
C573750,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,2011-01-11 09:29:00,1.95,16150.0,United Kingdom
C573750,23393,HOME SWEET HOME CUSHION COVER,-1,2011-01-11 09:29:00,3.75,16150.0,United Kingdom
C573750,22109,FULL ENGLISH BREAKFAST PLATE,-2,2011-01-11 09:29:00,3.75,16150.0,United Kingdom
573752,46000S,dotcom sales,-90,2011-01-11 09:34:00,0.0,,United Kingdom
C573753,22197,POPCORN HOLDER,-1,2011-01-11 09:37:00,0.85,14329.0,United Kingdom
C573754,23462,ROCOCO WALL MIRROR WHITE,-1,2011-01-11 09:39:00,19.95,13126.0,United Kingdom
C573755,35923,CANDY HEART HANGING DECORATION,-1,2011-01-11 09:41:00,0.39,13028.0,United Kingdom
C573755,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-1,2011-01-11 09:41:00,1.25,13028.0,United Kingdom
C573756,22072,RED RETROSPOT TEA CUP AND SAUCER,-1,2011-01-11 09:46:00,3.75,17865.0,United Kingdom
C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-9,2011-01-11 09:46:00,1.25,17865.0,United Kingdom
C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-6,2011-01-11 09:46:00,1.25,17865.0,United Kingdom
C573756,22423,REGENCY CAKESTAND 3 TIER,-3,2011-01-11 09:46:00,10.95,17865.0,United Kingdom
C573759,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-01-11 09:51:00,0.83,17193.0,United Kingdom
C573759,22556,PLASTERS IN TIN CIRCUS PARADE,-6,2011-01-11 09:51:00,1.65,17193.0,United Kingdom
C573760,22553,PLASTERS IN TIN SKULLS,-10,2011-01-11 09:52:00,1.65,16648.0,United Kingdom
C573760,22556,PLASTERS IN TIN CIRCUS PARADE,-2,2011-01-11 09:52:00,1.65,16648.0,United Kingdom
C573761,22362,GLASS JAR PEACOCK BATH SALTS,-3,2011-01-11 09:55:00,2.95,15489.0,United Kingdom
C573761,22364,GLASS JAR DIGESTIVE BISCUITS,-3,2011-01-11 09:55:00,2.95,15489.0,United Kingdom
C573761,22363,GLASS JAR MARMALADE,-3,2011-01-11 09:55:00,2.95,15489.0,United Kingdom
C573761,22361,GLASS JAR DAISY FRESH COTTON WOOL,-3,2011-01-11 09:55:00,2.95,15489.0,United Kingdom
C573761,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,2011-01-11 09:55:00,2.95,15489.0,United Kingdom
C573764,23348,CHILDRENS TOY COOKING UTENSIL SET,-2,2011-01-11 09:56:00,2.08,13032.0,United Kingdom
C573764,23301,GARDENERS KNEELING PAD KEEP CALM,-2,2011-01-11 09:56:00,1.65,13032.0,United Kingdom
C573764,23206,LUNCH BAG APPLE DESIGN,-2,2011-01-11 09:56:00,1.65,13032.0,United Kingdom
C573764,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-2,2011-01-11 09:56:00,1.45,13032.0,United Kingdom
C573765,23494,VINTAGE DOILY DELUXE SEWING KIT,-2,2011-01-11 09:57:00,5.95,18226.0,United Kingdom
C573766,22924,FRIDGE MAGNETS LA VIE EN ROSE,-1,2011-01-11 09:58:00,0.85,14189.0,United Kingdom
C573767,23462,ROCOCO WALL MIRROR WHITE,-3,2011-01-11 10:01:00,19.95,13882.0,United Kingdom
C573771,23462,ROCOCO WALL MIRROR WHITE,-1,2011-01-11 10:13:00,19.95,16164.0,United Kingdom
C573779,22928,YELLOW GIANT GARDEN THERMOMETER,-1,2011-01-11 10:57:00,5.95,16360.0,United Kingdom
C573779,23007,SPACEBOY BABY GIFT SET,-2,2011-01-11 10:57:00,16.95,16360.0,United Kingdom
C573779,23010,CIRCUS PARADE BABY GIFT SET,-1,2011-01-11 10:57:00,16.95,16360.0,United Kingdom
C573779,23008,DOLLY GIRL BABY GIFT SET,-2,2011-01-11 10:57:00,16.95,16360.0,United Kingdom
C573779,22621,TRADITIONAL KNITTING NANCY,-1,2011-01-11 10:57:00,1.65,16360.0,United Kingdom
C573779,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-01-11 10:57:00,1.65,16360.0,United Kingdom
C573779,22409,MONEY BOX BISCUITS DESIGN,-1,2011-01-11 10:57:00,1.25,16360.0,United Kingdom
573815,20902,check,-3,2011-01-11 11:31:00,0.0,,United Kingdom
573816,20898,check,-10,2011-01-11 11:32:00,0.0,,United Kingdom
C573864,23169,CLASSIC GLASS COOKIE JAR,-1,2011-01-11 11:55:00,3.75,15311.0,United Kingdom
C573864,23168,CLASSIC CAFE SUGAR DISPENSER,-2,2011-01-11 11:55:00,1.04,15311.0,United Kingdom
C573864,22467,GUMBALL COAT RACK,-2,2011-01-11 11:55:00,2.1,15311.0,United Kingdom
C573864,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-1,2011-01-11 11:55:00,1.79,15311.0,United Kingdom
C573864,22386,JUMBO BAG PINK POLKADOT,-1,2011-01-11 11:55:00,1.79,15311.0,United Kingdom
C573869,23485,BOTANICAL GARDENS WALL CLOCK,-1,2011-01-11 12:23:00,25.0,12523.0,France
573919,21352,check,-23,2011-01-11 17:39:00,0.0,,United Kingdom
C573925,22098,BOUDOIR SQUARE TISSUE BOX,-7,2011-02-11 09:50:00,0.39,17109.0,United Kingdom
C573925,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-02-11 09:50:00,4.95,17109.0,United Kingdom
C573929,22515,CHILDS GARDEN SPADE PINK,-2,2011-02-11 10:14:00,2.1,17811.0,United Kingdom
C573929,21469,POLKA DOT RAFFIA FOOD COVER,-1,2011-02-11 10:14:00,3.75,17811.0,United Kingdom
C573929,22197,POPCORN HOLDER,-1,2011-02-11 10:14:00,0.85,17811.0,United Kingdom
C573949,23014,GLASS APOTHECARY BOTTLE ELIXIR,-4,2011-02-11 10:47:00,3.95,14511.0,United Kingdom
C573949,23013,GLASS APOTHECARY BOTTLE TONIC,-4,2011-02-11 10:47:00,3.95,14511.0,United Kingdom
C573949,23012,GLASS APOTHECARY BOTTLE PERFUME,-4,2011-02-11 10:47:00,3.95,14511.0,United Kingdom
C574003,21813,GARLAND WITH STARS AND BELLS,-6,2011-02-11 11:44:00,4.95,14390.0,United Kingdom
C574010,79321,CHILLI LIGHTS,-1,2011-02-11 11:51:00,5.75,17841.0,United Kingdom
C574010,22356,CHARLOTTE BAG PINK POLKADOT,-1,2011-02-11 11:51:00,0.85,17841.0,United Kingdom
C574010,21481,FAWN BLUE HOT WATER BOTTLE,-1,2011-02-11 11:51:00,3.75,17841.0,United Kingdom
C574019,22738,RIBBON REEL SNOWY VILLAGE,-120,2011-02-11 12:05:00,1.45,12415.0,Australia
C574026,51014C,"FEATHER PEN,COAL BLACK",-1,2011-02-11 12:26:00,0.39,14606.0,United Kingdom
C574026,23419,HOME SWEET HOME BOTTLE,-1,2011-02-11 12:26:00,2.08,14606.0,United Kingdom
C574027,23380,PACK OF 12 VINTAGE DOILY TISSUES,-24,2011-02-11 12:32:00,0.39,13394.0,United Kingdom
C574027,22094,RED RETROSPOT TISSUE BOX,-36,2011-02-11 12:32:00,0.39,13394.0,United Kingdom
C574027,84836,ZINC METAL HEART DECORATION,-12,2011-02-11 12:32:00,1.25,13394.0,United Kingdom
C574027,22662,LUNCH BAG DOLLY GIRL DESIGN,-8,2011-02-11 12:32:00,1.65,13394.0,United Kingdom
C574027,35651,VINTAGE BEAD PINK SCARF,-12,2011-02-11 12:32:00,1.65,13394.0,United Kingdom
C574027,35648,VINTAGE BEAD PINK PURSE,-24,2011-02-11 12:32:00,0.83,13394.0,United Kingdom
C574027,22303,COFFEE MUG APPLES DESIGN,-36,2011-02-11 12:32:00,2.1,13394.0,United Kingdom
C574027,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-24,2011-02-11 12:32:00,1.45,13394.0,United Kingdom
C574028,21705,BAG 500g SWIRLY MARBLES,-1,2011-02-11 12:33:00,1.65,14493.0,United Kingdom
C574028,22726,ALARM CLOCK BAKELIKE GREEN,-4,2011-02-11 12:33:00,3.75,14493.0,United Kingdom
C574030,23236,STORAGE TIN VINTAGE DOILY,-1,2011-02-11 12:35:00,2.89,13870.0,United Kingdom
C574031,POST,POSTAGE,-1,2011-02-11 12:36:00,5.5,13394.0,United Kingdom
C574057,23028,DRAWER KNOB CRACKLE GLAZE BLUE,-1,2011-02-11 14:10:00,1.65,14102.0,United Kingdom
C574057,22938,CUPCAKE LACE PAPER SET 6,-12,2011-02-11 14:10:00,1.95,14102.0,United Kingdom
C574061,22779,WOODEN OWLS LIGHT GARLAND,-12,2011-02-11 14:18:00,4.25,12474.0,Germany
C574065,22616,PACK OF 12 LONDON TISSUES,-12,2011-02-11 14:43:00,0.39,13271.0,United Kingdom
C574065,22615,PACK OF 12 CIRCUS PARADE TISSUES,-12,2011-02-11 14:43:00,0.39,13271.0,United Kingdom
C574065,22614,PACK OF 12 SPACEBOY TISSUES,-12,2011-02-11 14:43:00,0.39,13271.0,United Kingdom
C574065,22945,CHRISTMAS METAL TAGS ASSORTED,-24,2011-02-11 14:43:00,0.85,13271.0,United Kingdom
C574065,22944,CHRISTMAS METAL POSTCARD WITH BELLS,-12,2011-02-11 14:43:00,0.39,13271.0,United Kingdom
C574078,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2011-02-11 16:16:00,4.25,14911.0,EIRE
C574078,23427,STOOL HOME SWEET HOME,-1,2011-02-11 16:16:00,12.5,14911.0,EIRE
C574083,22491,PACK OF 12 COLOURED PENCILS,-12,2011-02-11 16:39:00,0.85,15521.0,United Kingdom
574094,22147,check,-80,2011-03-11 09:46:00,0.0,,United Kingdom
C574095,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-03-11 09:54:00,3.75,12674.0,France
C574095,22614,PACK OF 12 SPACEBOY TISSUES,-1,2011-03-11 09:54:00,0.39,12674.0,France
C574095,22326,ROUND SNACK BOXES SET OF4 WOODLAND,-1,2011-03-11 09:54:00,2.95,12674.0,France
C574095,22326,ROUND SNACK BOXES SET OF4 WOODLAND,-1,2011-03-11 09:54:00,2.95,12674.0,France
C574095,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,2011-03-11 09:54:00,4.15,12674.0,France
C574095,23254,CHILDRENS CUTLERY DOLLY GIRL,-1,2011-03-11 09:54:00,4.15,12674.0,France
574123,22652,check,-111,2011-03-11 10:55:00,0.0,,United Kingdom
C574137,23075,PARLOUR CERAMIC WALL HOOK,-10,2011-03-11 11:21:00,4.15,14505.0,United Kingdom
574171,21818,check,-130,2011-03-11 11:45:00,0.0,,United Kingdom
574173,35923,check,-42,2011-03-11 11:46:00,0.0,,United Kingdom
574176,85054,check,-39,2011-03-11 11:48:00,0.0,,United Kingdom
574198,21159,damaged,-40,2011-03-11 12:00:00,0.0,,United Kingdom
C574238,D,Discount,-1,2011-03-11 12:39:00,11.84,13408.0,United Kingdom
C574238,D,Discount,-1,2011-03-11 12:39:00,39.7,13408.0,United Kingdom
C574238,D,Discount,-1,2011-03-11 12:39:00,11.59,13408.0,United Kingdom
C574248,22486,PLASMATRONIC LAMP,-1,2011-03-11 13:00:00,12.75,13925.0,United Kingdom
C574254,M,Manual,-1,2011-03-11 13:44:00,64.11,15527.0,United Kingdom
C574259,23084,RABBIT NIGHT LIGHT,-45,2011-03-11 13:52:00,1.79,15521.0,United Kingdom
C574261,23325,RUSTIC STRAWBERRY JAM POT SMALL,-6,2011-03-11 14:00:00,1.65,12683.0,France
C574261,22352,LUNCH BOX WITH CUTLERY RETROSPOT,-1,2011-03-11 14:00:00,2.55,12683.0,France
C574261,21208,PASTEL COLOUR HONEYCOMB FAN,-5,2011-03-11 14:00:00,0.39,12683.0,France
C574261,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,2011-03-11 14:00:00,8.5,12683.0,France
C574261,23169,CLASSIC GLASS COOKIE JAR,-2,2011-03-11 14:00:00,4.15,12683.0,France
C574261,23236,STORAGE TIN VINTAGE DOILY,-4,2011-03-11 14:00:00,2.89,12683.0,France
C574268,23110,PARISIENNE KEY CABINET,-1,2011-03-11 14:22:00,5.75,14359.0,United Kingdom
C574288,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2011-03-11 15:13:00,14.75,,United Kingdom
C574291,22633,HAND WARMER UNION JACK,-1,2011-03-11 15:19:00,2.1,15290.0,United Kingdom
C574291,22262,FELT EGG COSY CHICKEN,-1,2011-03-11 15:19:00,0.85,15290.0,United Kingdom
C574291,22622,BOX OF VINTAGE ALPHABET BLOCKS,-6,2011-03-11 15:19:00,11.95,15290.0,United Kingdom
C574291,22138,BAKING SET 9 PIECE RETROSPOT,-1,2011-03-11 15:19:00,4.95,15290.0,United Kingdom
C574291,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,2011-03-11 15:19:00,0.55,15290.0,United Kingdom
C574318,22191,IVORY DINER WALL CLOCK,-1,2011-03-11 19:11:00,8.5,16729.0,United Kingdom
C574318,21264,WHITE GOOSE FEATHER TREE 60CM,-6,2011-03-11 19:11:00,1.95,16729.0,United Kingdom
C574322,22423,REGENCY CAKESTAND 3 TIER,-24,2011-03-11 19:42:00,10.95,15482.0,United Kingdom
C574337,23080,RED METAL BOX TOP SECRET,-4,2011-04-11 10:03:00,8.25,16979.0,United Kingdom
C574339,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-04-11 10:07:00,4.95,14629.0,United Kingdom
C574344,POST,POSTAGE,-1,2011-04-11 10:18:00,262.73,12415.0,Australia
C574347,23427,STOOL HOME SWEET HOME,-1,2011-04-11 10:28:00,10.4,12500.0,Germany
C574347,23395,BELLE JARDINIERE CUSHION COVER,-3,2011-04-11 10:28:00,3.75,12500.0,Germany
C574350,23224,CHERUB HEART DECORATION GOLD,-12,2011-04-11 10:36:00,0.83,16637.0,United Kingdom
C574350,23222,CHRISTMAS TREE HANGING GOLD,-12,2011-04-11 10:36:00,0.83,16637.0,United Kingdom
C574350,23225,CHERUB HEART DECORATION SILVER,-12,2011-04-11 10:36:00,0.83,16637.0,United Kingdom
C574424,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-1,2011-04-11 11:23:00,2.1,16014.0,United Kingdom
C574424,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-2,2011-04-11 11:23:00,2.1,16014.0,United Kingdom
C574424,23322,LARGE WHITE HEART OF WICKER,-1,2011-04-11 11:23:00,2.95,16014.0,United Kingdom
C574443,23404,HOME SWEET HOME BLACKBOARD,-1,2011-04-11 11:41:00,4.95,13890.0,United Kingdom
C574447,POST,POSTAGE,-2,2011-04-11 11:44:00,40.0,12704.0,Finland
C574472,22791,T-LIGHT GLASS FLUTED ANTIQUE,-1,2011-04-11 12:01:00,1.25,17690.0,United Kingdom
C574472,84949,SILVER HANGING T-LIGHT HOLDER,-5,2011-04-11 12:01:00,1.65,17690.0,United Kingdom
C574473,23497,CLASSIC CHROME BICYCLE BELL,-12,2011-04-11 12:05:00,1.45,15809.0,United Kingdom
C574473,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-04-11 12:05:00,0.83,15809.0,United Kingdom
C574473,23284,DOORMAT KEEP CALM AND COME IN,-2,2011-04-11 12:05:00,8.25,15809.0,United Kingdom
C574473,23234,BISCUIT TIN VINTAGE CHRISTMAS,-6,2011-04-11 12:05:00,2.89,15809.0,United Kingdom
C574473,23084,RABBIT NIGHT LIGHT,-6,2011-04-11 12:05:00,2.08,15809.0,United Kingdom
C574473,22781,GUMBALL MAGAZINE RACK,-2,2011-04-11 12:05:00,7.65,15809.0,United Kingdom
C574473,21993,FLORAL FOLK STATIONERY SET,-12,2011-04-11 12:05:00,1.25,15809.0,United Kingdom
C574473,20749,ASSORTED COLOUR MINI CASES,-2,2011-04-11 12:05:00,7.95,15809.0,United Kingdom
C574483,22426,ENAMEL WASH BOWL CREAM,-4,2011-04-11 12:48:00,3.75,14359.0,United Kingdom
C574486,23118,PARISIENNE JEWELLERY DRAWER,-2,2011-04-11 12:56:00,7.5,15329.0,United Kingdom
C574486,23110,PARISIENNE KEY CABINET,-2,2011-04-11 12:56:00,5.75,15329.0,United Kingdom
C574487,85099B,JUMBO BAG RED RETROSPOT,-1,2011-04-11 12:57:00,2.08,14112.0,United Kingdom
C574487,23436,VINTAGE CHRISTMAS GIFT BAG LARGE,-12,2011-04-11 12:57:00,1.25,14112.0,United Kingdom
C574487,23015,CORDIAL GLASS JUG,-4,2011-04-11 12:57:00,8.25,14112.0,United Kingdom
C574488,23470,CARD HOLDER LOVE BIRD LARGE,-1,2011-04-11 12:58:00,6.25,13050.0,United Kingdom
C574489,23485,BOTANICAL GARDENS WALL CLOCK,-2,2011-04-11 13:03:00,25.0,18219.0,United Kingdom
C574492,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2011-04-11 13:06:00,3.75,16656.0,United Kingdom
C574493,23103,JINGLE BELL HEART DECORATION,-3,2011-04-11 13:09:00,1.65,14842.0,United Kingdom
C574493,23117,POPPY FIELDS CHOPPING BOARD,-1,2011-04-11 13:09:00,4.95,14842.0,United Kingdom
C574493,23113,PANTRY CHOPPING BOARD,-1,2011-04-11 13:09:00,4.95,14842.0,United Kingdom
C574493,23114,VINTAGE LEAF CHOPPING BOARD,-2,2011-04-11 13:09:00,4.95,14842.0,United Kingdom
C574493,23234,BISCUIT TIN VINTAGE CHRISTMAS,-2,2011-04-11 13:09:00,2.89,14842.0,United Kingdom
C574493,23235,STORAGE TIN VINTAGE LEAF,-1,2011-04-11 13:09:00,2.89,14842.0,United Kingdom
C574493,23436,VINTAGE CHRISTMAS GIFT BAG LARGE,-3,2011-04-11 13:09:00,1.25,14842.0,United Kingdom
C574493,23375,50'S CHRISTMAS PAPER GIFT BAG,-1,2011-04-11 13:09:00,0.82,14842.0,United Kingdom
C574493,22424,ENAMEL BREAD BIN CREAM,-1,2011-04-11 13:09:00,12.75,14842.0,United Kingdom
C574494,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-04-11 13:11:00,7.95,15468.0,United Kingdom
C574496,22197,POPCORN HOLDER,-4,2011-04-11 13:13:00,0.85,14156.0,EIRE
C574499,23404,HOME SWEET HOME BLACKBOARD,-1,2011-04-11 13:14:00,4.95,14412.0,United Kingdom
C574499,21218,RED SPOTTY BISCUIT TIN,-1,2011-04-11 13:14:00,3.75,14412.0,United Kingdom
C574500,84946,ANTIQUE SILVER T-LIGHT GLASS,-2,2011-04-11 13:14:00,1.25,15598.0,United Kingdom
C574503,23567,EGG CUP HENRIETTA HEN PINK,-1,2011-04-11 13:19:00,1.25,16191.0,United Kingdom
C574503,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2011-04-11 13:19:00,1.95,16191.0,United Kingdom
C574504,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-4,2011-04-11 13:20:00,3.75,17434.0,United Kingdom
C574504,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-04-11 13:20:00,9.95,17434.0,United Kingdom
C574504,21408,SPOTTY PINK DUCK DOORSTOP,-2,2011-04-11 13:20:00,4.25,17434.0,United Kingdom
C574505,85099B,JUMBO BAG RED RETROSPOT,-1,2011-04-11 13:22:00,2.08,13534.0,United Kingdom
C574505,23200,JUMBO BAG PEARS,-1,2011-04-11 13:22:00,2.08,13534.0,United Kingdom
C574505,23199,JUMBO BAG APPLES,-1,2011-04-11 13:22:00,2.08,13534.0,United Kingdom
C574505,47567B,TEA TIME KITCHEN APRON,-1,2011-04-11 13:22:00,5.95,13534.0,United Kingdom
C574505,22386,JUMBO BAG PINK POLKADOT,-4,2011-04-11 13:22:00,2.08,13534.0,United Kingdom
C574507,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-04-11 13:24:00,2.95,15345.0,United Kingdom
C574507,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-04-11 13:24:00,2.95,15345.0,United Kingdom
C574507,23462,ROCOCO WALL MIRROR WHITE,-1,2011-04-11 13:24:00,19.95,15345.0,United Kingdom
C574508,20977,36 PENCILS TUBE WOODLAND,-11,2011-04-11 13:25:00,1.25,16463.0,United Kingdom
C574510,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,2011-04-11 13:25:00,2.95,15110.0,United Kingdom
C574510,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,2011-04-11 13:25:00,2.95,15110.0,United Kingdom
C574510,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-2,2011-04-11 13:25:00,4.25,15110.0,United Kingdom
C574512,23085,ANTIQUE SILVER BAUBLE LAMP,-6,2011-04-11 13:28:00,10.4,12577.0,France
C574515,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-04-11 13:38:00,0.85,15159.0,United Kingdom
C574515,79191B,RETRO PLASTIC POLKA TRAY,-12,2011-04-11 13:38:00,0.85,15159.0,United Kingdom
C574515,22187,GREEN CHRISTMAS TREE CARD HOLDER,-1,2011-04-11 13:38:00,1.95,15159.0,United Kingdom
C574515,22186,RED STAR CARD HOLDER,-1,2011-04-11 13:38:00,1.95,15159.0,United Kingdom
C574515,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-04-11 13:38:00,2.95,15159.0,United Kingdom
C574517,22098,BOUDOIR SQUARE TISSUE BOX,-7,2011-04-11 13:40:00,0.39,17109.0,United Kingdom
C574517,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-04-11 13:40:00,4.95,17109.0,United Kingdom
C574522,22197,POPCORN HOLDER,-2,2011-04-11 13:51:00,0.85,14292.0,United Kingdom
C574524,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-1,2011-04-11 13:53:00,0.19,17841.0,United Kingdom
C574524,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,-1,2011-04-11 13:53:00,1.25,17841.0,United Kingdom
C574524,22893,MINI CAKE STAND T-LIGHT HOLDER,-6,2011-04-11 13:53:00,0.42,17841.0,United Kingdom
C574524,22356,CHARLOTTE BAG PINK POLKADOT,-1,2011-04-11 13:53:00,0.85,17841.0,United Kingdom
C574524,22379,RECYCLING BAG RETROSPOT,-1,2011-04-11 13:53:00,2.1,17841.0,United Kingdom
C574524,M,Manual,-1,2011-04-11 13:53:00,12.75,17841.0,United Kingdom
C574524,22947,WOODEN ADVENT CALENDAR RED,-2,2011-04-11 13:53:00,7.95,17841.0,United Kingdom
C574525,84659A,WHITE TRAVEL ALARM CLOCK,-1,2011-04-11 13:55:00,2.55,17841.0,United Kingdom
C574526,22273,FELTCRAFT DOLL MOLLY,-2,2011-04-11 13:57:00,2.95,14567.0,United Kingdom
C574527,22112,CHOCOLATE HOT WATER BOTTLE,-24,2011-04-11 13:58:00,4.04,14156.0,EIRE
C574548,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-04-11 15:11:00,2.95,18044.0,United Kingdom
